Round 1, Epoch 54, Train Loss: 0.3584, Train Acc: 0.7931, Val Loss: 0.5125, Val Acc: 0.6638
Round 1, Epoch 55, Train Loss: 0.3590, Train Acc: 0.7902, Val Loss: 0.5147, Val Acc: 0.6552
Round 1, Epoch 56, Train Loss: 0.3518, Train Acc: 0.7902, Val Loss: 0.5171, Val Acc: 0.6552
Round 1, Epoch 57, Train Loss: 0.3394, Train Acc: 0.8276, Val Loss: 0.5200, Val Acc: 0.6724
Round 1, Epoch 58, Train Loss: 0.3472, Train Acc: 0.8132, Val Loss: 0.5242, Val Acc: 0.6724
Round 1, Epoch 59, Train Loss: 0.3426, Train Acc: 0.8132, Val Loss: 0.5280, Val Acc: 0.6724
Round 1, Epoch 60, Train Loss: 0.3357, Train Acc: 0.8218, Val Loss: 0.5315, Val Acc: 0.6638
Round 1, Epoch 61, Train Loss: 0.3409, Train Acc: 0.8075, Val Loss: 0.5341, Val Acc: 0.6638
Round 1, Epoch 62, Train Loss: 0.3275, Train Acc: 0.8161, Val Loss: 0.5365, Val Acc: 0.6724
Round 1, Epoch 63, Train Loss: 0.3551, Train Acc: 0.7960, Val Loss: 0.5398, Val Acc: 0.6724
Round 1, Epoch 64, Train Loss: 0.3229, Train Acc: 0.8305, Val Loss: 0.5425, Val Acc: 0.6810
Round 1, Epoch 65, Train Loss: 0.3257, Train Acc: 0.8276, Val Loss: 0.5459, Val Acc: 0.6810
Round 1, Epoch 66, Train Loss: 0.3197, Train Acc: 0.8190, Val Loss: 0.5499, Val Acc: 0.6897
Round 1, Epoch 67, Train Loss: 0.3231, Train Acc: 0.8218, Val Loss: 0.5529, Val Acc: 0.6897
Round 1, Epoch 68, Train Loss: 0.3233, Train Acc: 0.8161, Val Loss: 0.5557, Val Acc: 0.6897
Round 1, Epoch 69, Train Loss: 0.3178, Train Acc: 0.8333, Val Loss: 0.5585, Val Acc: 0.6810
Round 1, Epoch 70, Train Loss: 0.3233, Train Acc: 0.8305, Val Loss: 0.5613, Val Acc: 0.6810
Round 1, Epoch 71, Train Loss: 0.3242, Train Acc: 0.8075, Val Loss: 0.5665, Val Acc: 0.6810
Round 1, Epoch 72, Train Loss: 0.3178, Train Acc: 0.8362, Val Loss: 0.5704, Val Acc: 0.6810
Round 1, Epoch 73, Train Loss: 0.3164, Train Acc: 0.8247, Val Loss: 0.5757, Val Acc: 0.6638
Round 1, Epoch 74, Train Loss: 0.3128, Train Acc: 0.8276, Val Loss: 0.5791, Val Acc: 0.6638
Round 1, Epoch 75, Train Loss: 0.3174, Train Acc: 0.8420, Val Loss: 0.5829, Val Acc: 0.6638
Round 1, Epoch 76, Train Loss: 0.3161, Train Acc: 0.8362, Val Loss: 0.5864, Val Acc: 0.6724
Round 1, Epoch 77, Train Loss: 0.3092, Train Acc: 0.8276, Val Loss: 0.5925, Val Acc: 0.6724
Round 1, Epoch 78, Train Loss: 0.3018, Train Acc: 0.8362, Val Loss: 0.6008, Val Acc: 0.6638
Round 1, Epoch 79, Train Loss: 0.3081, Train Acc: 0.8276, Val Loss: 0.6100, Val Acc: 0.6638
Round 1, Epoch 80, Train Loss: 0.2958, Train Acc: 0.8305, Val Loss: 0.6190, Val Acc: 0.6638
Round 1, Epoch 81, Train Loss: 0.3034, Train Acc: 0.8276, Val Loss: 0.6262, Val Acc: 0.6638
Round 1, Epoch 82, Train Loss: 0.3122, Train Acc: 0.8103, Val Loss: 0.6279, Val Acc: 0.6466
Round 1, Epoch 83, Train Loss: 0.3022, Train Acc: 0.8362, Val Loss: 0.6314, Val Acc: 0.6638
Round 1, Epoch 84, Train Loss: 0.3006, Train Acc: 0.8448, Val Loss: 0.6338, Val Acc: 0.6810
Round 1, Epoch 85, Train Loss: 0.2930, Train Acc: 0.8391, Val Loss: 0.6362, Val Acc: 0.6897
Round 1, Epoch 86, Train Loss: 0.2898, Train Acc: 0.8477, Val Loss: 0.6390, Val Acc: 0.6724
Round 1, Epoch 87, Train Loss: 0.2929, Train Acc: 0.8506, Val Loss: 0.6442, Val Acc: 0.6638
Round 1, Epoch 88, Train Loss: 0.2886, Train Acc: 0.8333, Val Loss: 0.6472, Val Acc: 0.6810
Round 1, Epoch 89, Train Loss: 0.2868, Train Acc: 0.8506, Val Loss: 0.6426, Val Acc: 0.6724
Round 1, Epoch 90, Train Loss: 0.2745, Train Acc: 0.8764, Val Loss: 0.6426, Val Acc: 0.6724
Round 1, Epoch 91, Train Loss: 0.3001, Train Acc: 0.8362, Val Loss: 0.6477, Val Acc: 0.6724
Round 1, Epoch 92, Train Loss: 0.3018, Train Acc: 0.8506, Val Loss: 0.6543, Val Acc: 0.6724
Round 1, Epoch 93, Train Loss: 0.2699, Train Acc: 0.8420, Val Loss: 0.6638, Val Acc: 0.6724
Round 1, Epoch 94, Train Loss: 0.2834, Train Acc: 0.8477, Val Loss: 0.6726, Val Acc: 0.6897
Round 1, Epoch 95, Train Loss: 0.2704, Train Acc: 0.8736, Val Loss: 0.6824, Val Acc: 0.6810
Round 1, Epoch 96, Train Loss: 0.2973, Train Acc: 0.8448, Val Loss: 0.6851, Val Acc: 0.6552
Round 1, Epoch 97, Train Loss: 0.2753, Train Acc: 0.8621, Val Loss: 0.6895, Val Acc: 0.6552
Round 1, Epoch 98, Train Loss: 0.2863, Train Acc: 0.8506, Val Loss: 0.6974, Val Acc: 0.6638
Round 1, Epoch 99, Train Loss: 0.2756, Train Acc: 0.8563, Val Loss: 0.7068, Val Acc: 0.6810
Round 1, Epoch 100, Train Loss: 0.2572, Train Acc: 0.8822, Val Loss: 0.7157, Val Acc: 0.6810
Round 1, Epoch 101, Train Loss: 0.2815, Train Acc: 0.8333, Val Loss: 0.7211, Val Acc: 0.6897
Round 1, Epoch 102, Train Loss: 0.2681, Train Acc: 0.8707, Val Loss: 0.7242, Val Acc: 0.6983
Round 1, Epoch 103, Train Loss: 0.2688, Train Acc: 0.8736, Val Loss: 0.7269, Val Acc: 0.6897
Round 1, Epoch 104, Train Loss: 0.2749, Train Acc: 0.8506, Val Loss: 0.7280, Val Acc: 0.6810
Round 1, Epoch 105, Train Loss: 0.2692, Train Acc: 0.8391, Val Loss: 0.7371, Val Acc: 0.6897
Round 1, Epoch 106, Train Loss: 0.2491, Train Acc: 0.8908, Val Loss: 0.7368, Val Acc: 0.6638
Round 1, Epoch 107, Train Loss: 0.2496, Train Acc: 0.8851, Val Loss: 0.7265, Val Acc: 0.6810
Round 1, Epoch 108, Train Loss: 0.2586, Train Acc: 0.8621, Val Loss: 0.7214, Val Acc: 0.6638
Round 1, Epoch 109, Train Loss: 0.2744, Train Acc: 0.8649, Val Loss: 0.7189, Val Acc: 0.6638
Round 1, Epoch 110, Train Loss: 0.2641, Train Acc: 0.8678, Val Loss: 0.7217, Val Acc: 0.6810
Round 1, Epoch 111, Train Loss: 0.2557, Train Acc: 0.8822, Val Loss: 0.7457, Val Acc: 0.6983
Round 1, Epoch 112, Train Loss: 0.2596, Train Acc: 0.8736, Val Loss: 0.7682, Val Acc: 0.6983
Round 1, Epoch 113, Train Loss: 0.2598, Train Acc: 0.8879, Val Loss: 0.7648, Val Acc: 0.7069
Round 1, Epoch 114, Train Loss: 0.2484, Train Acc: 0.8621, Val Loss: 0.7550, Val Acc: 0.6810
Round 1, Epoch 115, Train Loss: 0.2500, Train Acc: 0.8736, Val Loss: 0.7601, Val Acc: 0.6810
Round 1, Epoch 116, Train Loss: 0.2608, Train Acc: 0.8592, Val Loss: 0.7680, Val Acc: 0.6552
Round 1, Epoch 117, Train Loss: 0.2473, Train Acc: 0.8822, Val Loss: 0.7841, Val Acc: 0.6552
Round 1, Epoch 118, Train Loss: 0.2531, Train Acc: 0.8621, Val Loss: 0.8030, Val Acc: 0.6810
Round 1, Epoch 119, Train Loss: 0.2494, Train Acc: 0.8707, Val Loss: 0.8089, Val Acc: 0.6897
Round 1, Epoch 120, Train Loss: 0.2814, Train Acc: 0.8563, Val Loss: 0.7867, Val Acc: 0.6897
Round 1, Epoch 121, Train Loss: 0.2317, Train Acc: 0.8879, Val Loss: 0.7684, Val Acc: 0.6810
Round 1, Epoch 122, Train Loss: 0.2395, Train Acc: 0.8822, Val Loss: 0.7606, Val Acc: 0.6810
Round 1, Epoch 123, Train Loss: 0.2383, Train Acc: 0.8764, Val Loss: 0.7661, Val Acc: 0.6638
Round 1, Epoch 124, Train Loss: 0.2443, Train Acc: 0.8879, Val Loss: 0.7869, Val Acc: 0.6897
Round 1, Epoch 125, Train Loss: 0.2546, Train Acc: 0.8879, Val Loss: 0.7970, Val Acc: 0.6983
Round 1, Epoch 126, Train Loss: 0.2502, Train Acc: 0.8764, Val Loss: 0.7850, Val Acc: 0.6983
Round 1, Epoch 127, Train Loss: 0.2469, Train Acc: 0.8851, Val Loss: 0.7860, Val Acc: 0.7069
Round 1, Epoch 128, Train Loss: 0.2534, Train Acc: 0.8764, Val Loss: 0.7854, Val Acc: 0.6983
Round 1, Epoch 129, Train Loss: 0.2382, Train Acc: 0.8793, Val Loss: 0.7887, Val Acc: 0.6810
Round 1, Epoch 130, Train Loss: 0.2401, Train Acc: 0.8707, Val Loss: 0.7979, Val Acc: 0.6724
Round 1, Epoch 131, Train Loss: 0.2318, Train Acc: 0.8937, Val Loss: 0.8098, Val Acc: 0.6638
Round 1, Epoch 132, Train Loss: 0.2179, Train Acc: 0.9023, Val Loss: 0.8092, Val Acc: 0.6724
Round 1, Epoch 133, Train Loss: 0.2253, Train Acc: 0.9052, Val Loss: 0.8031, Val Acc: 0.6724
Round 1, Epoch 134, Train Loss: 0.2207, Train Acc: 0.8908, Val Loss: 0.7979, Val Acc: 0.6724
Round 1, Epoch 135, Train Loss: 0.2474, Train Acc: 0.8851, Val Loss: 0.7994, Val Acc: 0.6810
Round 1, Epoch 136, Train Loss: 0.2360, Train Acc: 0.8851, Val Loss: 0.8074, Val Acc: 0.6897
Round 1, Epoch 137, Train Loss: 0.2330, Train Acc: 0.8534, Val Loss: 0.8097, Val Acc: 0.6897
Round 1, Epoch 138, Train Loss: 0.2150, Train Acc: 0.8937, Val Loss: 0.8145, Val Acc: 0.6638
Round 1, Epoch 139, Train Loss: 0.2181, Train Acc: 0.9109, Val Loss: 0.8246, Val Acc: 0.6552
Round 1, Epoch 140, Train Loss: 0.2191, Train Acc: 0.8966, Val Loss: 0.8328, Val Acc: 0.6638
Round 1, Epoch 141, Train Loss: 0.2314, Train Acc: 0.8822, Val Loss: 0.8360, Val Acc: 0.6724
Round 1, Epoch 142, Train Loss: 0.2136, Train Acc: 0.8908, Val Loss: 0.8444, Val Acc: 0.6638
Round 1, Epoch 143, Train Loss: 0.2363, Train Acc: 0.8822, Val Loss: 0.8641, Val Acc: 0.6897
Round 1, Epoch 144, Train Loss: 0.2276, Train Acc: 0.9052, Val Loss: 0.8683, Val Acc: 0.6897
Round 1, Epoch 145, Train Loss: 0.2285, Train Acc: 0.8937, Val Loss: 0.8441, Val Acc: 0.6638
Round 1, Epoch 146, Train Loss: 0.2345, Train Acc: 0.8822, Val Loss: 0.8246, Val Acc: 0.6724
Round 1, Epoch 147, Train Loss: 0.2234, Train Acc: 0.8966, Val Loss: 0.8208, Val Acc: 0.6724
Round 1, Epoch 148, Train Loss: 0.2116, Train Acc: 0.9080, Val Loss: 0.8251, Val Acc: 0.6638
Round 1, Epoch 149, Train Loss: 0.2239, Train Acc: 0.9052, Val Loss: 0.8351, Val Acc: 0.6810
Round 1, Epoch 150, Train Loss: 0.2213, Train Acc: 0.8994, Val Loss: 0.8513, Val Acc: 0.6724
Round 1, Epoch 151, Train Loss: 0.2295, Train Acc: 0.8736, Val Loss: 0.8648, Val Acc: 0.6810
Round 1, Epoch 152, Train Loss: 0.2018, Train Acc: 0.9167, Val Loss: 0.8708, Val Acc: 0.6724
Round 1, Epoch 153, Train Loss: 0.2163, Train Acc: 0.9023, Val Loss: 0.8758, Val Acc: 0.6810
Round 1, Epoch 154, Train Loss: 0.2335, Train Acc: 0.8851, Val Loss: 0.8815, Val Acc: 0.6897
Round 1, Epoch 155, Train Loss: 0.2117, Train Acc: 0.9023, Val Loss: 0.8895, Val Acc: 0.6724
Round 1, Epoch 156, Train Loss: 0.2143, Train Acc: 0.9080, Val Loss: 0.8932, Val Acc: 0.6638
Round 1, Epoch 157, Train Loss: 0.2218, Train Acc: 0.8966, Val Loss: 0.8916, Val Acc: 0.6638
Round 1, Epoch 158, Train Loss: 0.1999, Train Acc: 0.9080, Val Loss: 0.8934, Val Acc: 0.6724
Round 1, Epoch 159, Train Loss: 0.2004, Train Acc: 0.9080, Val Loss: 0.8985, Val Acc: 0.6638
Round 1, Epoch 160, Train Loss: 0.2104, Train Acc: 0.9109, Val Loss: 0.9021, Val Acc: 0.6810
Round 1, Epoch 161, Train Loss: 0.2078, Train Acc: 0.8937, Val Loss: 0.8981, Val Acc: 0.6897
Round 1, Epoch 162, Train Loss: 0.2182, Train Acc: 0.9052, Val Loss: 0.8883, Val Acc: 0.6810
Round 1, Epoch 163, Train Loss: 0.1834, Train Acc: 0.9282, Val Loss: 0.8764, Val Acc: 0.6897
Round 1, Epoch 164, Train Loss: 0.2042, Train Acc: 0.9109, Val Loss: 0.8717, Val Acc: 0.6897
Round 1, Epoch 165, Train Loss: 0.1909, Train Acc: 0.9052, Val Loss: 0.8681, Val Acc: 0.6897
Round 1, Epoch 166, Train Loss: 0.2289, Train Acc: 0.9023, Val Loss: 0.8655, Val Acc: 0.6983
Round 1, Epoch 167, Train Loss: 0.2050, Train Acc: 0.9167, Val Loss: 0.8682, Val Acc: 0.6810
Round 1, Epoch 168, Train Loss: 0.1852, Train Acc: 0.9167, Val Loss: 0.8729, Val Acc: 0.6810
Round 1, Epoch 169, Train Loss: 0.1971, Train Acc: 0.8966, Val Loss: 0.8798, Val Acc: 0.6810
Round 1, Epoch 170, Train Loss: 0.2005, Train Acc: 0.9109, Val Loss: 0.8928, Val Acc: 0.6638
Round 1, Epoch 171, Train Loss: 0.1902, Train Acc: 0.9138, Val Loss: 0.9095, Val Acc: 0.6552
Round 1, Epoch 172, Train Loss: 0.2041, Train Acc: 0.9138, Val Loss: 0.9245, Val Acc: 0.6724
Round 1, Epoch 173, Train Loss: 0.1932, Train Acc: 0.9023, Val Loss: 0.9427, Val Acc: 0.6810
Round 1, Epoch 174, Train Loss: 0.1957, Train Acc: 0.9195, Val Loss: 0.9549, Val Acc: 0.6724
Round 1, Epoch 175, Train Loss: 0.2063, Train Acc: 0.9195, Val Loss: 0.9700, Val Acc: 0.6552
Round 1, Epoch 176, Train Loss: 0.1872, Train Acc: 0.9080, Val Loss: 0.9865, Val Acc: 0.6552
Round 1, Epoch 177, Train Loss: 0.1914, Train Acc: 0.9109, Val Loss: 0.9888, Val Acc: 0.6724
Round 1, Epoch 178, Train Loss: 0.2196, Train Acc: 0.8822, Val Loss: 0.9712, Val Acc: 0.6552
Round 1, Epoch 179, Train Loss: 0.1916, Train Acc: 0.9167, Val Loss: 0.9533, Val Acc: 0.6552
Round 1, Epoch 180, Train Loss: 0.1822, Train Acc: 0.9138, Val Loss: 0.9359, Val Acc: 0.6638
Round 1, Epoch 181, Train Loss: 0.1874, Train Acc: 0.9167, Val Loss: 0.9287, Val Acc: 0.6638
Round 1, Epoch 182, Train Loss: 0.1669, Train Acc: 0.9339, Val Loss: 0.9297, Val Acc: 0.6724
Round 1, Epoch 183, Train Loss: 0.1965, Train Acc: 0.8966, Val Loss: 0.9370, Val Acc: 0.6897
Round 1, Epoch 184, Train Loss: 0.1819, Train Acc: 0.9339, Val Loss: 0.9491, Val Acc: 0.6552
Round 1, Epoch 185, Train Loss: 0.1838, Train Acc: 0.9310, Val Loss: 0.9615, Val Acc: 0.6724
Round 1, Epoch 186, Train Loss: 0.1771, Train Acc: 0.9253, Val Loss: 0.9801, Val Acc: 0.6638
Round 1, Epoch 187, Train Loss: 0.1794, Train Acc: 0.9224, Val Loss: 0.9988, Val Acc: 0.6466
Round 1, Epoch 188, Train Loss: 0.1733, Train Acc: 0.9224, Val Loss: 1.0040, Val Acc: 0.6466
Round 1, Epoch 189, Train Loss: 0.1845, Train Acc: 0.9109, Val Loss: 0.9999, Val Acc: 0.6552
Round 1, Epoch 190, Train Loss: 0.1849, Train Acc: 0.9109, Val Loss: 0.9975, Val Acc: 0.6552
Round 1, Epoch 191, Train Loss: 0.1812, Train Acc: 0.9224, Val Loss: 0.9914, Val Acc: 0.6552
Round 1, Epoch 192, Train Loss: 0.1832, Train Acc: 0.9195, Val Loss: 0.9891, Val Acc: 0.6552
Round 1, Epoch 193, Train Loss: 0.1706, Train Acc: 0.9454, Val Loss: 0.9727, Val Acc: 0.6724
Round 1, Epoch 194, Train Loss: 0.1882, Train Acc: 0.9023, Val Loss: 0.9648, Val Acc: 0.6724
Round 1, Epoch 195, Train Loss: 0.1778, Train Acc: 0.9282, Val Loss: 0.9567, Val Acc: 0.6638
Round 1, Epoch 196, Train Loss: 0.1718, Train Acc: 0.9397, Val Loss: 0.9448, Val Acc: 0.6810
Round 1, Epoch 197, Train Loss: 0.1805, Train Acc: 0.9224, Val Loss: 0.9454, Val Acc: 0.6638
Round 1, Epoch 198, Train Loss: 0.1797, Train Acc: 0.9080, Val Loss: 0.9567, Val Acc: 0.6724
Round 1, Epoch 199, Train Loss: 0.1624, Train Acc: 0.9339, Val Loss: 0.9767, Val Acc: 0.6724
Round 1, Epoch 200, Train Loss: 0.1828, Train Acc: 0.9080, Val Loss: 1.0079, Val Acc: 0.6638
Round 2, Epoch 1, Train Loss: 0.6360, Train Acc: 0.6379, Val Loss: 0.8363, Val Acc: 0.5086
Round 2, Epoch 2, Train Loss: 0.5060, Train Acc: 0.7356, Val Loss: 0.7682, Val Acc: 0.5172
Round 2, Epoch 3, Train Loss: 0.4350, Train Acc: 0.7471, Val Loss: 0.7034, Val Acc: 0.5690
Round 2, Epoch 4, Train Loss: 0.4030, Train Acc: 0.7874, Val Loss: 0.6547, Val Acc: 0.6034
Round 2, Epoch 5, Train Loss: 0.3827, Train Acc: 0.8218, Val Loss: 0.6209, Val Acc: 0.6293
Round 2, Epoch 6, Train Loss: 0.3699, Train Acc: 0.8103, Val Loss: 0.5959, Val Acc: 0.6293
Round 2, Epoch 7, Train Loss: 0.3776, Train Acc: 0.7960, Val Loss: 0.5747, Val Acc: 0.6552
Round 2, Epoch 8, Train Loss: 0.3620, Train Acc: 0.8046, Val Loss: 0.5587, Val Acc: 0.6724
Round 2, Epoch 9, Train Loss: 0.3669, Train Acc: 0.7931, Val Loss: 0.5471, Val Acc: 0.6724
Round 2, Epoch 10, Train Loss: 0.3542, Train Acc: 0.8132, Val Loss: 0.5402, Val Acc: 0.6810
Round 2, Epoch 11, Train Loss: 0.3432, Train Acc: 0.8276, Val Loss: 0.5382, Val Acc: 0.6897
Round 2, Epoch 12, Train Loss: 0.3412, Train Acc: 0.8161, Val Loss: 0.5437, Val Acc: 0.6724
Round 2, Epoch 13, Train Loss: 0.3270, Train Acc: 0.7902, Val Loss: 0.5529, Val Acc: 0.6810
Round 2, Epoch 14, Train Loss: 0.3200, Train Acc: 0.8218, Val Loss: 0.5634, Val Acc: 0.6638
Round 2, Epoch 15, Train Loss: 0.3175, Train Acc: 0.8305, Val Loss: 0.5737, Val Acc: 0.6638
Round 2, Epoch 16, Train Loss: 0.3173, Train Acc: 0.8103, Val Loss: 0.5792, Val Acc: 0.6638
Round 2, Epoch 17, Train Loss: 0.3130, Train Acc: 0.8420, Val Loss: 0.5813, Val Acc: 0.6724
Round 2, Epoch 18, Train Loss: 0.2977, Train Acc: 0.8477, Val Loss: 0.5885, Val Acc: 0.6897
Round 2, Epoch 19, Train Loss: 0.3112, Train Acc: 0.8592, Val Loss: 0.6004, Val Acc: 0.6724
Round 2, Epoch 20, Train Loss: 0.3069, Train Acc: 0.8362, Val Loss: 0.6187, Val Acc: 0.6810
Round 2, Epoch 21, Train Loss: 0.2881, Train Acc: 0.8362, Val Loss: 0.6436, Val Acc: 0.6724
Round 2, Epoch 22, Train Loss: 0.2806, Train Acc: 0.8736, Val Loss: 0.6660, Val Acc: 0.6638
Round 2, Epoch 23, Train Loss: 0.3017, Train Acc: 0.8333, Val Loss: 0.6743, Val Acc: 0.6810
Round 2, Epoch 24, Train Loss: 0.2893, Train Acc: 0.8534, Val Loss: 0.6761, Val Acc: 0.6897
Round 2, Epoch 25, Train Loss: 0.2774, Train Acc: 0.8563, Val Loss: 0.6808, Val Acc: 0.6724
Round 2, Epoch 26, Train Loss: 0.2629, Train Acc: 0.8879, Val Loss: 0.6868, Val Acc: 0.6724
Round 2, Epoch 27, Train Loss: 0.2765, Train Acc: 0.8649, Val Loss: 0.6916, Val Acc: 0.6897
Round 2, Epoch 28, Train Loss: 0.2657, Train Acc: 0.8764, Val Loss: 0.6981, Val Acc: 0.6724
Round 2, Epoch 29, Train Loss: 0.2646, Train Acc: 0.8592, Val Loss: 0.7022, Val Acc: 0.6638
Round 2, Epoch 30, Train Loss: 0.2565, Train Acc: 0.8937, Val Loss: 0.6981, Val Acc: 0.6724
Round 2, Epoch 31, Train Loss: 0.2573, Train Acc: 0.8678, Val Loss: 0.6913, Val Acc: 0.6552
Round 2, Epoch 32, Train Loss: 0.2562, Train Acc: 0.8621, Val Loss: 0.6918, Val Acc: 0.6638
Round 2, Epoch 33, Train Loss: 0.2612, Train Acc: 0.8707, Val Loss: 0.7037, Val Acc: 0.6638
